,ID,Hours,DK1,DK2,DK
09/04/2018,#####,17,2376,1269,3645
09/04/2018,#####,18,2441,1263,3704
09/04/2018,#####,19,2450,1246,3696
09/04/2018,#####,20,2469,1136,3605
09/04/2018,#####,21,2172,1007,3179
09/04/2018,#####,22,2145,1040,3185
09/04/2018,#####,23,1862,997,2859
10/04/2018,#####,0,1988,1029,3017
10/04/2018,#####,1,2023,951,2974
10/04/2018,#####,2,2313,941,3254
10/04/2018,#####,3,2507,998,3505
10/04/2018,#####,4,2883,1007,3890
10/04/2018,#####,5,3355,1083,4438
10/04/2018,#####,6,3943,1374,5317
10/04/2018,#####,7,4188,1529,5717
10/04/2018,#####,8,3601,1591,5192
10/04/2018,#####,9,2887,1863,4750
10/04/2018,#####,10,2941,1826,4767
10/04/2018,#####,11,2838,1718,4556
10/04/2018,#####,12,3576,1857,5433
10/04/2018,#####,13,3819,1875,5694
10/04/2018,#####,14,3712,1705,5417
10/04/2018,#####,15,3757,1653,5410
10/04/2018,#####,16,4034,1721,5755
10/04/2018,#####,17,4125,1872,5997
10/04/2018,#####,18,4240,1810,6050
10/04/2018,#####,19,4139,1721,5860
10/04/2018,#####,20,4019,1641,5660
10/04/2018,#####,21,3776,1561,5337
10/04/2018,#####,22,3477,1561,5038
10/04/2018,#####,23,3399,1466,4865
11/04/2018,#####,0,3430,1465,4895
11/04/2018,#####,1,3481,1433,4914
11/04/2018,#####,2,3652,1408,5060
11/04/2018,#####,3,3504,1401,4905
11/04/2018,#####,4,3558,1386,4944
11/04/2018,#####,5,3656,1371,5027
11/04/2018,#####,6,3937,1407,5344
11/04/2018,#####,7,4307,1478,5785
11/04/2018,#####,8,4196,1630,5826
11/04/2018,#####,9,4159,1790,5949
11/04/2018,#####,10,4247,1816,6063
11/04/2018,#####,11,4114,1737,5851
11/04/2018,#####,12,3819,1722,5541
11/04/2018,#####,13,3965,1738,5703
11/04/2018,#####,14,3903,1671,5574
11/04/2018,#####,15,3805,1652,5457
11/04/2018,#####,16,3904,1649,5553
11/04/2018,#####,17,3983,1645,5628
11/04/2018,#####,18,3752,1597,5349
11/04/2018,#####,19,3668,1524,5192
11/04/2018,#####,20,3649,1517,5166
11/04/2018,#####,21,3710,1572,5282
11/04/2018,#####,22,3456,1482,4938
11/04/2018,#####,23,3185,1428,4613
12/04/2018,#####,0,2999,1362,4361
12/04/2018,#####,1,3025,1334,4359
12/04/2018,#####,2,3151,1315,4466
12/04/2018,#####,3,3264,1293,4557
12/04/2018,#####,4,3266,1268,4534
12/04/2018,#####,5,3409,1337,4746
12/04/2018,#####,6,3797,1468,5265
12/04/2018,#####,7,3955,1437,5392
12/04/2018,#####,8,4173,1554,5727
12/04/2018,#####,9,4017,1621,5638
12/04/2018,#####,10,4111,1612,5723
12/04/2018,#####,11,4151,1700,5851
12/04/2018,#####,12,4235,1684,5919
12/04/2018,#####,13,4285,1714,5999
12/04/2018,#####,14,4338,1727,6065
12/04/2018,#####,15,4386,1689,6075
12/04/2018,#####,16,4402,1635,6037
12/04/2018,#####,17,4460,1594,6054
12/04/2018,#####,18,4521,1569,6090
12/04/2018,#####,19,3951,1599,5550
12/04/2018,#####,20,4073,1525,5598
12/04/2018,#####,21,4390,1592,5982
12/04/2018,#####,22,4309,1544,5853
12/04/2018,#####,23,4019,1496,5515
13/04/2018,#####,0,3923,1442,5365
13/04/2018,#####,1,3805,1462,5267
13/04/2018,#####,2,3763,1444,5207
13/04/2018,#####,3,3909,1438,5347
13/04/2018,#####,4,4034,1447,5481
13/04/2018,#####,5,4241,1478,5719
13/04/2018,#####,6,4485,1641,6126
13/04/2018,#####,7,4615,1747,6362
13/04/2018,#####,8,4560,1798,6358
13/04/2018,#####,9,4559,1819,6378
13/04/2018,#####,10,4624,1768,6392
13/04/2018,#####,11,4525,1791,6316
13/04/2018,#####,12,4464,1835,6299
13/04/2018,#####,13,4237,1893,6130
13/04/2018,#####,14,4085,1897,5982
13/04/2018,#####,15,4018,1848,5866
13/04/2018,#####,16,3904,1736,5640
13/04/2018,#####,17,3570,1692,5262
13/04/2018,#####,18,3307,1665,4972
13/04/2018,#####,19,3138,1567,4705
13/04/2018,#####,20,3108,1462,4570
13/04/2018,#####,21,3060,1406,4466
13/04/2018,#####,22,2898,1318,4216
13/04/2018,#####,23,2487,1244,3731
14/04/2018,#####,0,1992,1049,3041
14/04/2018,#####,1,1858,943,2801
14/04/2018,#####,2,1844,870,2714
14/04/2018,#####,3,1921,881,2802
14/04/2018,#####,4,1859,859,2718
14/04/2018,#####,5,1841,779,2620
14/04/2018,#####,6,1925,788,2713
14/04/2018,#####,7,2313,778,3091
14/04/2018,#####,8,2383,821,3204
14/04/2018,#####,9,2449,861,3310
14/04/2018,#####,10,2402,939,3341
14/04/2018,#####,11,2311,909,3220
14/04/2018,#####,12,2166,853,3019
14/04/2018,#####,13,2057,925,2982
14/04/2018,#####,14,1857,923,2780
14/04/2018,#####,15,1692,917,2609
14/04/2018,#####,16,1624,936,2560
14/04/2018,#####,17,1355,970,2325
14/04/2018,#####,18,1843,1035,2878
14/04/2018,#####,19,1911,1076,2987
14/04/2018,#####,20,1860,1023,2883
14/04/2018,#####,21,1850,1134,2984
14/04/2018,#####,22,1608,1053,2661
14/04/2018,#####,23,1509,1124,2633
15/04/2018,#####,0,1119,1015,2134
15/04/2018,#####,1,1024,996,2020
15/04/2018,#####,2,1012,1017,2029
15/04/2018,#####,3,1024,1030,2054
15/04/2018,#####,4,1056,919,1975
15/04/2018,#####,5,1085,967,2052
15/04/2018,#####,6,1210,950,2160
15/04/2018,#####,7,1350,932,2282
15/04/2018,#####,8,1445,898,2343
15/04/2018,#####,9,1501,898,2399
15/04/2018,#####,10,1560,886,2446
15/04/2018,#####,11,1611,930,2541
15/04/2018,#####,12,1600,955,2555
15/04/2018,#####,13,1619,960,2579
15/04/2018,#####,14,1488,956,2444
15/04/2018,#####,15,1582,977,2559
15/04/2018,#####,16,1739,975,2714
15/04/2018,#####,17,1668,991,2659
15/04/2018,#####,18,1608,948,2556
15/04/2018,#####,19,1896,937,2833
15/04/2018,#####,20,1949,963,2912
15/04/2018,#####,21,1757,877,2634
15/04/2018,#####,22,1544,817,2361
15/04/2018,#####,23,1435,721,2156
16/04/2018,#####,0,1367,668,2035
16/04/2018,#####,1,1244,684,1928
16/04/2018,#####,2,1152,705,1857
16/04/2018,#####,3,1262,706,1968
16/04/2018,#####,4,1161,766,1927
16/04/2018,#####,5,1246,843,2089
16/04/2018,#####,6,1966,936,2902
16/04/2018,#####,7,2237,1139,3376
16/04/2018,#####,8,2333,1357,3690
16/04/2018,#####,9,2156,1359,3515
16/04/2018,#####,10,2196,1463,3659
16/04/2018,#####,11,2317,1423,3740
16/04/2018,#####,12,2224,1418,3642
16/04/2018,#####,13,2218,1379,3597
16/04/2018,#####,14,2056,1301,3357
16/04/2018,#####,15,2101,1258,3359
16/04/2018,#####,16,1872,1221,3093
16/04/2018,#####,17,1802,1261,3063
16/04/2018,#####,18,1775,1218,2993
16/04/2018,#####,19,1740,1167,2907
16/04/2018,#####,20,1649,1169,2818
16/04/2018,#####,21,1581,1172,2753
16/04/2018,#####,22,1514,1074,2588
16/04/2018,#####,23,1457,982,2439
17/04/2018,#####,0,1061,913,1974
17/04/2018,#####,1,1033,864,1897
17/04/2018,#####,2,1018,901,1919
17/04/2018,#####,3,983,889,1872
17/04/2018,#####,4,926,834,1760
17/04/2018,#####,5,1004,844,1848
17/04/2018,#####,6,1382,1009,2391
17/04/2018,#####,7,1430,1175,2605
17/04/2018,#####,8,1537,1189,2726
17/04/2018,#####,9,1769,1163,2932
17/04/2018,#####,10,1819,1185,3004
17/04/2018,#####,11,2027,1207,3234
17/04/2018,#####,12,2001,1253,3254
17/04/2018,#####,13,2246,1322,3568
17/04/2018,#####,14,2171,1305,3476
17/04/2018,#####,15,2243,1286,3529
17/04/2018,#####,16,2182,1189,3371
17/04/2018,#####,17,2269,1135,3404
17/04/2018,#####,18,2241,1216,3457
17/04/2018,#####,19,2233,1107,3340
17/04/2018,#####,20,2276,1007,3283
17/04/2018,#####,21,2401,967,3368
17/04/2018,#####,22,2601,961,3562
17/04/2018,#####,23,2700,802,3502
18/04/2018,#####,0,2554,754,3308
18/04/2018,#####,1,2534,743,3277
18/04/2018,#####,2,2660,810,3470
18/04/2018,#####,3,2896,870,3766
18/04/2018,#####,4,2677,856,3533
18/04/2018,#####,5,2448,1006,3454
18/04/2018,#####,6,2764,1044,3808
18/04/2018,#####,7,2703,1174,3877
18/04/2018,#####,8,2687,1272,3959
18/04/2018,#####,9,2488,1152,3640
18/04/2018,#####,10,2425,1129,3554
18/04/2018,#####,11,2387,1167,3554
18/04/2018,#####,12,2344,1131,3475
18/04/2018,#####,13,2502,1134,3636
18/04/2018,#####,14,2529,1167,3696
18/04/2018,#####,15,2124,1030,3154
18/04/2018,#####,16,1834,1031,2865
18/04/2018,#####,17,2105,1100,3205
18/04/2018,#####,18,1926,996,2922
18/04/2018,#####,19,1717,838,2555
18/04/2018,#####,20,1512,812,2324
18/04/2018,#####,21,1423,776,2199
18/04/2018,#####,22,1313,757,2070
18/04/2018,#####,23,837,652,1489
19/04/2018,#####,0,619,496,1115
19/04/2018,#####,1,590,419,1009
19/04/2018,#####,2,591,455,1046
19/04/2018,#####,3,574,458,1032
19/04/2018,#####,4,560,449,1009
19/04/2018,#####,5,664,450,1114
19/04/2018,#####,6,1159,616,1775
19/04/2018,#####,7,1323,685,2008
19/04/2018,#####,8,1444,762,2206
19/04/2018,#####,9,1666,806,2472
19/04/2018,#####,10,1907,843,2750
19/04/2018,#####,11,2063,876,2939
19/04/2018,#####,12,2241,836,3077
19/04/2018,#####,13,2170,824,2994
19/04/2018,#####,14,2251,877,3128
19/04/2018,#####,15,2001,838,2839
19/04/2018,#####,16,2184,767,2951
19/04/2018,#####,17,2185,813,2998
19/04/2018,#####,18,2117,814,2931
19/04/2018,#####,19,2059,796,2855
19/04/2018,#####,20,2058,747,2805
19/04/2018,#####,21,2300,818,3118
19/04/2018,#####,22,2463,814,3277
19/04/2018,#####,23,1988,788,2776
20/04/2018,#####,0,1807,707,2514
20/04/2018,#####,1,1760,694,2454
20/04/2018,#####,2,1760,671,2431
20/04/2018,#####,3,1764,671,2435
20/04/2018,#####,4,1760,683,2443
20/04/2018,#####,5,1831,718,2549
20/04/2018,#####,6,2442,804,3246
20/04/2018,#####,7,2656,945,3601
20/04/2018,#####,8,2607,1099,3706
20/04/2018,#####,9,2619,1318,3937
20/04/2018,#####,10,2635,1353,3988
20/04/2018,#####,11,2606,1216,3822
20/04/2018,#####,12,2562,1144,3706
20/04/2018,#####,13,2149,1146,3295
20/04/2018,#####,14,2250,1103,3353
20/04/2018,#####,15,2421,1175,3596
20/04/2018,#####,16,2585,1102,3687
20/04/2018,#####,17,2738,1136,3874
20/04/2018,#####,18,2585,1240,3825
20/04/2018,#####,19,2444,1164,3608
20/04/2018,#####,20,2396,1115,3511
20/04/2018,#####,21,2491,1007,3498
20/04/2018,#####,22,2254,901,3155
20/04/2018,#####,23,2030,840,2870
21/04/2018,#####,0,1882,774,2656
21/04/2018,#####,1,1793,738,2531
21/04/2018,#####,2,1780,739,2519
21/04/2018,#####,3,1767,619,2386
21/04/2018,#####,4,1777,568,2345
21/04/2018,#####,5,1784,535,2319
21/04/2018,#####,6,1817,502,2319
21/04/2018,#####,7,1681,538,2219
21/04/2018,#####,8,1745,593,2338
21/04/2018,#####,9,1869,612,2481
21/04/2018,#####,10,2151,675,2826
21/04/2018,#####,11,2215,723,2938
21/04/2018,#####,12,2322,766,3088
21/04/2018,#####,13,2449,797,3246
21/04/2018,#####,14,2406,798,3204
21/04/2018,#####,15,2312,793,3105
21/04/2018,#####,16,2216,777,2993
21/04/2018,#####,17,2096,737,2833
21/04/2018,#####,18,2187,613,2800
21/04/2018,#####,19,1916,543,2459
21/04/2018,#####,20,1715,535,2250
21/04/2018,#####,21,1655,548,2203
21/04/2018,#####,22,1473,520,1993
21/04/2018,#####,23,1188,542,1730
22/04/2018,#####,0,954,548,1502
22/04/2018,#####,1,909,546,1455
22/04/2018,#####,2,877,526,1403
22/04/2018,#####,3,851,514,1365
22/04/2018,#####,4,769,506,1275
22/04/2018,#####,5,659,491,1150
22/04/2018,#####,6,642,518,1160
22/04/2018,#####,7,689,522,1211
22/04/2018,#####,8,781,550,1331
22/04/2018,#####,9,884,647,1531
22/04/2018,#####,10,947,719,1666
22/04/2018,#####,11,1061,763,1824
22/04/2018,#####,12,1053,791,1844
22/04/2018,#####,13,1115,790,1905
22/04/2018,#####,14,1179,769,1948
22/04/2018,#####,15,1245,762,2007
22/04/2018,#####,16,1325,775,2100
22/04/2018,#####,17,1309,791,2100
22/04/2018,#####,18,1351,801,2152
22/04/2018,#####,19,1489,791,2280
22/04/2018,#####,20,1719,765,2484
22/04/2018,#####,21,1910,853,2763
22/04/2018,#####,22,2098,958,3056
22/04/2018,#####,23,2126,1008,3134
23/04/2018,#####,0,2254,984,3238
23/04/2018,#####,1,2248,762,3010
23/04/2018,#####,2,1997,643,2640
23/04/2018,#####,3,1702,545,2247
23/04/2018,#####,4,1535,641,2176
23/04/2018,#####,5,1681,890,2571
23/04/2018,#####,6,2190,1136,3326
23/04/2018,#####,7,3060,1063,4123
23/04/2018,#####,8,3100,1038,4138
23/04/2018,#####,9,3140,1122,4262
23/04/2018,#####,10,3342,1224,4566
23/04/2018,#####,11,3777,1379,5156
23/04/2018,#####,12,3992,1449,5441
23/04/2018,#####,13,3925,1336,5261
23/04/2018,#####,14,3969,1432,5401
23/04/2018,#####,15,3702,1462,5164
23/04/2018,#####,16,3776,1479,5255
23/04/2018,#####,17,4382,1390,5772
23/04/2018,#####,18,4422,1303,5725
23/04/2018,#####,19,3976,1253,5229
23/04/2018,#####,20,3522,1173,4695
23/04/2018,#####,21,3371,1126,4497
23/04/2018,#####,22,3148,1130,4278
23/04/2018,#####,23,2895,1083,3978
24/04/2018,#####,0,2270,1022,3292
24/04/2018,#####,1,1975,926,2901
24/04/2018,#####,2,2016,876,2892
24/04/2018,#####,3,2027,938,2965
24/04/2018,#####,4,2016,965,2981
24/04/2018,#####,5,2309,1062,3371
24/04/2018,#####,6,2493,1113,3606
24/04/2018,#####,7,2900,1184,4084
24/04/2018,#####,8,3354,1346,4700
24/04/2018,#####,9,3378,1368,4746
24/04/2018,#####,10,3516,1382,4898
24/04/2018,#####,11,3904,1381,5285
24/04/2018,#####,12,4137,1418,5555
24/04/2018,#####,13,4280,1465,5745
24/04/2018,#####,14,4328,1540,5868
24/04/2018,#####,15,4255,1533,5788
24/04/2018,#####,16,4126,1464,5590
24/04/2018,#####,17,3944,1349,5293
24/04/2018,#####,18,3748,1342,5090
24/04/2018,#####,19,3361,1344,4705
24/04/2018,#####,20,3035,1273,4308
24/04/2018,#####,21,2767,1130,3897
24/04/2018,#####,22,2477,1091,3568
24/04/2018,#####,23,2107,895,3002
25/04/2018,#####,0,1966,689,2655
25/04/2018,#####,1,1692,576,2268
25/04/2018,#####,2,1524,551,2075
25/04/2018,#####,3,1238,547,1785
25/04/2018,#####,4,1118,499,1617
25/04/2018,#####,5,1108,522,1630
25/04/2018,#####,6,1327,599,1926
25/04/2018,#####,7,1586,861,2447
25/04/2018,#####,8,1671,1222,2893
25/04/2018,#####,9,1820,1225,3045
25/04/2018,#####,10,1898,1171,3069
25/04/2018,#####,11,2208,1124,3332
25/04/2018,#####,12,2633,1139,3772
25/04/2018,#####,13,2798,1180,3978
25/04/2018,#####,14,2865,1122,3987
25/04/2018,#####,15,2818,1071,3889
25/04/2018,#####,16,2865,1151,4016
25/04/2018,#####,17,2514,1187,3701
25/04/2018,#####,18,2708,1205,3913
25/04/2018,#####,19,3040,1141,4181
25/04/2018,#####,20,2843,1012,3855
25/04/2018,#####,21,2577,909,3486
25/04/2018,#####,22,2154,784,2938
25/04/2018,#####,23,1882,876,2758
26/04/2018,#####,0,1768,930,2698
26/04/2018,#####,1,1584,935,2519
26/04/2018,#####,2,1472,943,2415
26/04/2018,#####,3,1407,903,2310
26/04/2018,#####,4,1328,794,2122
26/04/2018,#####,5,1362,751,2113
26/04/2018,#####,6,1534,865,2399
26/04/2018,#####,7,1859,1048,2907
26/04/2018,#####,8,1978,1128,3106
26/04/2018,#####,9,2083,1133,3216
26/04/2018,#####,10,2119,1064,3183
26/04/2018,#####,11,2285,1058,3343
26/04/2018,#####,12,2664,1033,3697
26/04/2018,#####,13,2847,1151,3998
26/04/2018,#####,14,3023,1083,4106
26/04/2018,#####,15,3188,1192,4380
26/04/2018,#####,16,3168,1377,4545
26/04/2018,#####,17,3021,1425,4446
26/04/2018,#####,18,2911,1432,4343
26/04/2018,#####,19,3420,1515,4935
26/04/2018,#####,20,3284,1415,4699
26/04/2018,#####,21,3059,1280,4339
26/04/2018,#####,22,2839,1258,4097
26/04/2018,#####,23,2503,1116,3619
27/04/2018,#####,0,2446,1057,3503
27/04/2018,#####,1,2448,1140,3588
27/04/2018,#####,2,2280,1188,3468
27/04/2018,#####,3,2210,1209,3419
27/04/2018,#####,4,2083,1211,3294
27/04/2018,#####,5,2110,1152,3262
27/04/2018,#####,6,2370,1230,3600
27/04/2018,#####,7,2291,1250,3541
27/04/2018,#####,8,2348,1377,3725
27/04/2018,#####,9,2399,1401,3800
27/04/2018,#####,10,2377,1314,3691
27/04/2018,#####,11,2309,1298,3607
27/04/2018,#####,12,2031,1216,3247
27/04/2018,#####,13,1881,1055,2936
27/04/2018,#####,14,1878,985,2863
27/04/2018,#####,15,1753,904,2657
27/04/2018,#####,16,1676,806,2482
27/04/2018,#####,17,1606,719,2325
27/04/2018,#####,18,1496,792,2288
27/04/2018,#####,19,1431,775,2206
27/04/2018,#####,20,1259,782,2041
27/04/2018,#####,21,1212,824,2036
27/04/2018,#####,22,998,700,1698
27/04/2018,#####,23,518,596,1114
28/04/2018,#####,0,606,607,1213
28/04/2018,#####,1,582,606,1188
28/04/2018,#####,2,611,626,1237
28/04/2018,#####,3,633,596,1229
28/04/2018,#####,4,597,546,1143
28/04/2018,#####,5,659,536,1195
28/04/2018,#####,6,654,538,1192
28/04/2018,#####,7,720,568,1288
28/04/2018,#####,8,900,638,1538
28/04/2018,#####,9,1081,724,1805
28/04/2018,#####,10,1047,805,1852
28/04/2018,#####,11,1006,867,1873
28/04/2018,#####,12,1032,889,1921
28/04/2018,#####,13,1090,935,2025
28/04/2018,#####,14,1150,888,2038
28/04/2018,#####,15,1313,818,2131
28/04/2018,#####,16,1409,756,2165
28/04/2018,#####,17,1396,759,2155
28/04/2018,#####,18,1642,723,2365
28/04/2018,#####,19,2007,695,2702
28/04/2018,#####,20,1873,709,2582
28/04/2018,#####,21,1803,699,2502
28/04/2018,#####,22,1633,700,2333
28/04/2018,#####,23,1313,664,1977
29/04/2018,#####,0,969,543,1512
29/04/2018,#####,1,880,513,1393
29/04/2018,#####,2,756,525,1281
29/04/2018,#####,3,744,518,1262
29/04/2018,#####,4,708,486,1194
29/04/2018,#####,5,595,493,1088
29/04/2018,#####,6,607,492,1099
29/04/2018,#####,7,652,539,1191
29/04/2018,#####,8,731,606,1337
29/04/2018,#####,9,845,666,1511
29/04/2018,#####,10,934,694,1628
29/04/2018,#####,11,1037,747,1784
29/04/2018,#####,12,1087,799,1886
29/04/2018,#####,13,1053,847,1900
29/04/2018,#####,14,1095,808,1903
29/04/2018,#####,15,1048,812,1860
29/04/2018,#####,16,1103,746,1849
29/04/2018,#####,17,1045,732,1777
29/04/2018,#####,18,1055,772,1827
29/04/2018,#####,19,1095,779,1874
29/04/2018,#####,20,1047,820,1867
29/04/2018,#####,21,1024,898,1922
29/04/2018,#####,22,1122,959,2081
29/04/2018,#####,23,1017,953,1970
30/04/2018,#####,0,978,1019,1997
30/04/2018,#####,1,1155,1002,2157
30/04/2018,#####,2,1408,1036,2444
30/04/2018,#####,3,1551,1027,2578
30/04/2018,#####,4,1930,1073,3003
30/04/2018,#####,5,2225,1155,3380
30/04/2018,#####,6,2553,1256,3809
30/04/2018,#####,7,2914,1358,4272
30/04/2018,#####,8,3287,1389,4676
30/04/2018,#####,9,3370,1456,4826
30/04/2018,#####,10,3294,1527,4821
30/04/2018,#####,11,3317,1618,4935
30/04/2018,#####,12,3433,1455,4888
30/04/2018,#####,13,3491,1282,4773
30/04/2018,#####,14,3178,1021,4199
30/04/2018,#####,15,2765,837,3602
30/04/2018,#####,16,2753,756,3509
30/04/2018,#####,17,2441,813,3254
30/04/2018,#####,18,2066,771,2837
30/04/2018,#####,19,2015,641,2656
30/04/2018,#####,20,1842,632,2474
30/04/2018,#####,21,1696,616,2312
30/04/2018,#####,22,1609,734,2343
30/04/2018,#####,23,1543,735,2278
01/05/2018,#####,0,1386,744,2130
01/05/2018,#####,1,1138,782,1920
01/05/2018,#####,2,982,848,1830
01/05/2018,#####,3,978,777,1755
01/05/2018,#####,4,1019,980,1999
01/05/2018,#####,5,1061,961,2022
01/05/2018,#####,6,1155,991,2146
01/05/2018,#####,7,1293,1129,2422
01/05/2018,#####,8,1249,1275,2524
01/05/2018,#####,9,1282,1380,2662
01/05/2018,#####,10,1444,1467,2911
01/05/2018,#####,11,1578,1488,3066
01/05/2018,#####,12,1518,1526,3044
01/05/2018,#####,13,1501,1512,3013
01/05/2018,#####,14,1517,1495,3012
01/05/2018,#####,15,1656,1489,3145
01/05/2018,#####,16,1887,1511,3398
01/05/2018,#####,17,2053,1533,3586
01/05/2018,#####,18,2221,1585,3806
01/05/2018,#####,19,2410,1542,3952
01/05/2018,#####,20,2336,1499,3835
01/05/2018,#####,21,2356,1484,3840
01/05/2018,#####,22,2473,1421,3894
01/05/2018,#####,23,2344,1367,3711
02/05/2018,#####,0,2064,1304,3368
02/05/2018,#####,1,1895,1251,3146
02/05/2018,#####,2,1747,1096,2843
02/05/2018,#####,3,1691,973,2664
02/05/2018,#####,4,1661,833,2494
02/05/2018,#####,5,1707,780,2487
02/05/2018,#####,6,2093,842,2935
02/05/2018,#####,7,2208,943,3151
02/05/2018,#####,8,2370,1087,3457
02/05/2018,#####,9,2697,1102,3799
02/05/2018,#####,10,3034,1153,4187
02/05/2018,#####,11,3426,1177,4603
02/05/2018,#####,12,3463,1194,4657
02/05/2018,#####,13,3504,1222,4726
02/05/2018,#####,14,3447,1162,4609
02/05/2018,#####,15,2957,1036,3993
02/05/2018,#####,16,2888,994,3882
02/05/2018,#####,17,2717,969,3686
02/05/2018,#####,18,2909,1116,4025
02/05/2018,#####,19,2461,1186,3647
02/05/2018,#####,20,2151,1148,3299
02/05/2018,#####,21,2241,1061,3302
02/05/2018,#####,22,2526,1100,3626
02/05/2018,#####,23,2751,1009,3760
03/05/2018,#####,0,2780,857,3637
03/05/2018,#####,1,2656,762,3418
03/05/2018,#####,2,2367,699,3066
03/05/2018,#####,3,2100,695,2795
03/05/2018,#####,4,1932,665,2597
03/05/2018,#####,5,2018,700,2718
03/05/2018,#####,6,2451,772,3223
03/05/2018,#####,7,2823,926,3749
03/05/2018,#####,8,2888,1000,3888
03/05/2018,#####,9,2538,1111,3649
03/05/2018,#####,10,2594,1249,3843
03/05/2018,#####,11,2676,1220,3896
03/05/2018,#####,12,2947,1178,4125
03/05/2018,#####,13,3414,1273,4687
03/05/2018,#####,14,3431,1232,4663
03/05/2018,#####,15,3370,1129,4499
03/05/2018,#####,16,2895,1074,3969
03/05/2018,#####,17,2606,1043,3649
03/05/2018,#####,18,2492,1182,3674
03/05/2018,#####,19,2365,1278,3643
03/05/2018,#####,20,2025,1138,3163
03/05/2018,#####,21,1816,1099,2915
03/05/2018,#####,22,1518,1014,2532
03/05/2018,#####,23,1120,741,1861
04/05/2018,#####,0,1075,635,1710
04/05/2018,#####,1,1006,614,1620
04/05/2018,#####,2,970,587,1557
04/05/2018,#####,3,895,555,1450
04/05/2018,#####,4,1007,524,1531
04/05/2018,#####,5,1063,614,1677
04/05/2018,#####,6,1347,843,2190
04/05/2018,#####,7,1587,1043,2630
04/05/2018,#####,8,1531,1096,2627
04/05/2018,#####,9,1651,1070,2721
04/05/2018,#####,10,1746,1060,2806
04/05/2018,#####,11,1576,1006,2582
04/05/2018,#####,12,1575,975,2550
04/05/2018,#####,13,1604,1045,2649
04/05/2018,#####,14,1612,941,2553
04/05/2018,#####,15,1586,898,2484
04/05/2018,#####,16,1538,857,2395
04/05/2018,#####,17,1498,832,2330
04/05/2018,#####,18,1743,880,2623
04/05/2018,#####,19,1645,811,2456
04/05/2018,#####,20,1467,751,2218
04/05/2018,#####,21,1424,726,2150
04/05/2018,#####,22,1422,659,2081
04/05/2018,#####,23,1054,584,1638
05/05/2018,#####,0,849,543,1392
05/05/2018,#####,1,713,483,1196
05/05/2018,#####,2,717,498,1215
05/05/2018,#####,3,703,508,1211
05/05/2018,#####,4,708,506,1214
05/05/2018,#####,5,695,484,1179
05/05/2018,#####,6,697,495,1192
05/05/2018,#####,7,769,556,1325
05/05/2018,#####,8,904,611,1515
05/05/2018,#####,9,926,686,1612
05/05/2018,#####,10,1009,692,1701
05/05/2018,#####,11,1142,706,1848
05/05/2018,#####,12,1117,747,1864
05/05/2018,#####,13,1099,759,1858
05/05/2018,#####,14,1030,754,1784
05/05/2018,#####,15,1040,745,1785
05/05/2018,#####,16,1012,724,1736
05/05/2018,#####,17,927,695,1622
05/05/2018,#####,18,839,624,1463
05/05/2018,#####,19,724,566,1290
05/05/2018,#####,20,657,522,1179
05/05/2018,#####,21,634,528,1162
05/05/2018,#####,22,703,517,1220
05/05/2018,#####,23,641,489,1130
06/05/2018,#####,0,624,480,1104
06/05/2018,#####,1,637,486,1123
06/05/2018,#####,2,669,492,1161
06/05/2018,#####,3,649,504,1153
06/05/2018,#####,4,669,494,1163
06/05/2018,#####,5,534,453,987
06/05/2018,#####,6,510,473,983
06/05/2018,#####,7,572,521,1093
06/05/2018,#####,8,622,584,1206
06/05/2018,#####,9,742,649,1391
06/05/2018,#####,10,830,704,1534
06/05/2018,#####,11,947,712,1659
06/05/2018,#####,12,1042,717,1759
06/05/2018,#####,13,1015,723,1738
06/05/2018,#####,14,999,702,1701
06/05/2018,#####,15,964,722,1686
06/05/2018,#####,16,986,692,1678
