GrossCon,HourUTC,ElectricBoilerCon,HourDK,LocalPowerProd,NetCon,ExchangeGreatBelt,OffshoreWindPower,CentralProd,ExchangeNordicCountries,ExchangeContinent,OnshoreWindPower,PriceArea,SolarPowerProd
1308.74186,2018-06-01T19:00:00+00:00,6.5373,2018-06-01T21:00:00,76.2259,1289.547978,132.4,55.0411207706901,269.35839,717.643,0,57.0734492293099,DK2,1
1728.735615,2018-10-05T16:00:00+00:00,0,2018-10-05T18:00:00,147.522388,1695.876446,37.3,124.111992336814,598.082179,996.0252,-299.625,124.318855663186,DK2,1
3307.407056,2018-01-23T15:00:00+00:00,207.72383,2018-01-23T16:00:00,551.226412,3223.514706,-593.3,852.785235658662,921.852079,-46.869,-31.93,1652.64232934134,DK1,1
2496.813377,2018-04-11T18:00:00+00:00,17.782979,2018-04-11T20:00:00,378.030578,2434.573583,-481.9,860.41879578103,1041.363143,-1146.622,316.12,1528.40286021897,DK1,1
2059.191336,2018-04-27T19:00:00+00:00,3.214512,2018-04-27T21:00:00,378.697607,1962.911768,-158.2,21.1117210828135,810.328862,1998.75,-1017.76,25.2631459171865,DK1,1
2256.626661,2018-09-06T04:00:00+00:00,0.196489,2018-09-06T06:00:00,268.706048,2183.414321,15.6,108.262176010721,344.90959,1790.555,-570.47,298.063646989279,DK1,1
1877.475553,2018-02-20T06:00:00+00:00,1.8678,2018-02-20T07:00:00,169.307528,1847.116572,547.2,47.7425467037801,1253.958403,-286.8836,64.275,80.8756752962199,DK2,1
1298.700263,2018-08-18T18:00:00+00:00,2.5584,2018-08-18T20:00:00,68.102825,1263.452476,539.8,111.456220724499,157.004454,744.5716,-587.25,264.015163275501,DK2,1
1266.396381,2018-09-04T04:00:00+00:00,0,2018-09-04T06:00:00,65.768753,1245.443854,-71.1,77.566517204502,232.805126,876.104,0,84.251984795498,DK2,1
1697.985444,2018-06-23T02:00:00+00:00,13.665193,2018-06-23T04:00:00,223.771076,1566.167767,-73.4,857.451456023,0,-1922.249,541.586,2069.826111977,DK1,1
1286.287673,2018-07-05T19:00:00+00:00,0,2018-07-05T21:00:00,90.469416,1261.035258,461,150.114390379341,99.497821,241.1071,0,243.098945620659,DK2,1
2041.081247,2018-03-25T05:00:00+00:00,0.353305,2018-03-25T07:00:00,451.815574,1965.925292,-280.9,51.9003560901742,1363.478942,-1139.25,1549.15,43.8863749098258,DK1,1
2752.347749,2018-09-24T17:00:00+00:00,103.741133,2018-09-24T19:00:00,250.438738,2661.049699,-589.8,823.573797319207,111.29281,804.573,-344.1,1695.36940368079,DK1,1
2380.116958,2018-09-16T17:00:00+00:00,98.648591,2018-09-16T19:00:00,280.69071,2279.506239,-591.8,812.010428528967,188.791029,802.297,-956.01,1843.13759047103,DK1,1
1722.760772,2018-01-13T08:00:00+00:00,0,2018-01-13T09:00:00,171.265359,1683.268462,578.1,209.312591216269,736.014035,347.227,-583.875,263.716786783731,DK2,1
2199.908155,2018-12-30T07:00:00+00:00,17.251292,2018-12-30T08:00:00,281.130658,2065.757084,-591.1,742.724097529188,284.668834,-1704.252,1520.46,1665.27656547081,DK1,1
1435.944893,2018-09-15T17:00:00+00:00,0.4215,2018-09-15T19:00:00,101.664361,1411.892718,-279.4,134.755274133999,151.945229,1182.7596,0,143.220428866001,DK2,1
1342.426145,2018-05-10T18:00:00+00:00,0.0115,2018-05-10T20:00:00,109.930227,1304.334047,192.1,67.1107907345756,208.991319,1235.582208,-585.75,113.461600265424,DK2,1
1854.980544,2018-12-27T15:00:00+00:00,10.1189,2018-12-27T16:00:00,140.064826,1809.407327,129.6,287.491547630361,478.526277,897.7858,-584.475,504.98709336964,DK2,1
1410.023816,2018-08-12T03:00:00+00:00,1.542241,2018-08-12T05:00:00,225.843527,1362.831896,70.6,465.997628412141,235.34918,-93.902,-177.93,683.065480587859,DK1,1
1684.062515,2018-10-10T05:00:00+00:00,0.3521,2018-10-10T07:00:00,237.57003,1653.937171,0,3.33475322879676,548.911705,1089.4066,-206.25,10.0894267712032,DK2,1
1289.755254,2018-12-30T23:00:00+00:00,2.7248,2018-12-31T00:00:00,130.974623,1243.40518,-94.4,19.6889101811336,574.110685,1173.562308,-584.475,70.2937278188663,DK2,0
1309.599711,2018-01-01T00:00:00+00:00,5.3213,2018-01-01T01:00:00,106.076422,1261.302052,591.5,180.274809077634,434.117011,-868.5527,593.175,273.009168922366,DK2,0
1775.170172,2018-01-01T01:00:00+00:00,6.239417,2018-01-01T02:00:00,285.716655,1684.869722,-475.6,598.985187316643,272.991897,-1478.833,1583.16,988.749432683357,DK1,0
1261.729851,2018-01-01T01:00:00+00:00,6.2054,2018-01-01T02:00:00,112.578846,1209.514098,475.6,210.072744683357,430.930573,-907.396,593.175,346.768687316643,DK2,0
1723.81308,2018-01-01T02:00:00+00:00,6.137926,2018-01-01T03:00:00,291.242774,1629.21158,-538.5,616.549982373854,273.818408,-1424.115,1513.87,990.946915626146,DK1,0
1223.419985,2018-01-01T02:00:00+00:00,6.1879,2018-01-01T03:00:00,114.356381,1162.675192,538.5,237.006749626146,432.785926,-1073.332,593.175,380.927928373854,DK2,0
1695.866947,2018-01-01T03:00:00+00:00,5.204975,2018-01-01T04:00:00,296.786797,1598.840897,-520.8,676.81372529264,266.557925,-1508.898,1521.33,964.07649970736,DK1,0
1196.529285,2018-01-01T03:00:00+00:00,3.3684,2018-01-01T04:00:00,114.448161,1135.633635,520.8,257.36900870736,426.068942,-1082.012,593.25,366.60517329264,DK2,0
1713.786219,2018-01-01T04:00:00+00:00,5.209495,2018-01-01T05:00:00,295.701627,1608.725119,-452.4,641.622457225497,210.48274,-1564.227,1563.3,1019.3063947745,DK1,0
1196.176871,2018-01-01T04:00:00+00:00,2.9704,2018-01-01T05:00:00,113.773105,1139.114407,452.4,268.526098774503,313.696961,-970.0353,591.225,426.591006225497,DK2,0
1791.150007,2018-01-01T05:00:00+00:00,5.180934,2018-01-01T06:00:00,294.685738,1662.301357,-402,665.714504416097,218.465073,-1587.078,1517.26,1084.1026915839,DK1,0
1224.250095,2018-01-01T05:00:00+00:00,2.9086,2018-01-01T06:00:00,114.378124,1170.679261,402,295.236092583903,306.207435,-872.6576,498.3,480.786043416097,DK2,0
1839.071131,2018-01-01T06:00:00+00:00,7.086587,2018-01-01T07:00:00,308.123149,1735.242881,-357.9,655.583118163848,202.828668,-1653.575,1656.75,1027.26119583615,DK1,0
1266.365431,2018-01-01T06:00:00+00:00,0.1132,2018-01-01T07:00:00,113.401594,1208.056301,357.9,311.961766836152,367.81535,-964.9145,591.375,488.826220163848,DK2,0
1928.109416,2018-01-01T07:00:00+00:00,17.898051,2018-01-01T08:00:00,340.612804,1825.011866,-431.5,700.230743804543,224.873727,-1550.803,1522.63,1122.06514119546,DK1,0
1316.842871,2018-01-01T07:00:00+00:00,0,2018-01-01T08:00:00,114.347516,1252.381499,431.5,323.613243195457,366.655535,-1031.2384,593.4,518.564976804543,DK2,0
2464.582112,2018-01-01T15:00:00+00:00,21.236783,2018-01-01T16:00:00,359.677977,2332.77016,-585.1,814.786398970498,629.37707,-1605.743,1440.61,1410.9736660295,DK1,0
1766.836476,2018-01-01T15:00:00+00:00,0,2018-01-01T16:00:00,127.789164,1709.869216,585.1,304.294785029502,481.075838,-849.2986,590.925,526.950288970498,DK2,0
2637.525115,2018-01-01T16:00:00+00:00,5.05943,2018-01-01T17:00:00,364.442209,2523.797015,-494.3,794.757455518507,860.444097,-1542.432,1448.63,1205.98335348149,DK1,0
1874.422071,2018-01-01T16:00:00+00:00,0,2018-01-01T17:00:00,127.68433,1823.169191,494.3,321.445840481493,493.511744,-535.9142,485.625,487.769356518507,DK2,0
2573.564273,2018-01-01T17:00:00+00:00,3.666094,2018-01-01T18:00:00,375.621037,2464.424073,-522.6,762.484027359135,962.095459,-1568.681,1434.11,1130.53474964087,DK1,0
1830.564541,2018-01-01T17:00:00+00:00,0,2018-01-01T18:00:00,127.514089,1788.780798,522.6,307.265928640865,487.095359,-293.8189,224.325,455.583064359135,DK2,0
2414.594426,2018-01-01T18:00:00+00:00,3.513755,2018-01-01T19:00:00,375.258396,2313.024776,-400.7,754.813053807281,816.725128,-1725.643,1467.05,1127.09084819272,DK1,0
1744.620967,2018-01-01T18:00:00+00:00,0,2018-01-01T19:00:00,128.323434,1698.322403,400.7,298.100475192719,476.18975,-433.5679,429.75,445.125207807281,DK2,0
2275.69694,2018-01-01T19:00:00+00:00,0.500142,2018-01-01T20:00:00,349.687929,2171.99409,-360.8,706.328020957272,582.411385,-1615.176,1453.01,1160.23560504273,DK1,0
1641.622045,2018-01-01T19:00:00+00:00,0,2018-01-01T20:00:00,126.528992,1591.504945,360.8,265.914663042728,477.602084,-598.6481,572.625,436.799405957272,DK2,0
2143.820369,2018-01-01T20:00:00+00:00,1.416748,2018-01-01T21:00:00,349.325904,2032.989419,-354.9,742.240071097431,473.628936,-1694.029,1485.82,1141.73445790257,DK1,0
1527.606197,2018-01-01T20:00:00+00:00,0,2018-01-01T21:00:00,126.644858,1486.254132,354.9,267.871063902569,476.616805,-353.0983,242.625,412.046770097431,DK2,0
2000.47883,2018-01-01T21:00:00+00:00,0.696931,2018-01-01T22:00:00,334.036496,1898.05088,-383,669.767157882475,403.555617,-1611.192,1546.25,1041.06155911752,DK1,0
1421.847609,2018-01-01T21:00:00+00:00,0,2018-01-01T22:00:00,125.532209,1380.592413,383,240.145711117525,475.946284,-534.7753,358.725,373.273704882475,DK2,0
1847.396411,2018-01-01T22:00:00+00:00,0.632844,2018-01-01T23:00:00,317.505765,1744.848311,-455.5,636.06262959391,449.770728,-1644.006,1530.16,1013.40328840609,DK1,0
1317.984146,2018-01-01T22:00:00+00:00,0,2018-01-01T23:00:00,127.168473,1271.520436,455.5,201.55220740609,457.636319,-833.3698,588.375,321.12194659391,DK2,0
1770.880896,2018-01-01T23:00:00+00:00,4.559124,2018-01-02T00:00:00,270.616755,1663.761746,-383,605.522125340497,579.632818,-1685.197,1438.78,944.526197659503,DK1,0
1236.518229,2018-01-01T23:00:00+00:00,5.9728,2018-01-02T00:00:00,127.998866,1191.73702,383,194.834512659503,427.394828,-793.7984,593.175,303.913422340497,DK2,0
1746.888219,2018-01-02T00:00:00+00:00,21.962156,2018-01-02T01:00:00,262.900874,1634.307068,-590.9,595.438124922594,618.890625,-1551.973,1520.11,892.421595077406,DK1,0
1182.20178,2018-01-02T00:00:00+00:00,4.229,2018-01-02T01:00:00,130.557952,1134.872322,590.9,179.160021077406,426.194106,-1006.229,593.1,268.518700922594,DK2,0
1715.232944,2018-01-02T01:00:00+00:00,12.072559,2018-01-02T02:00:00,259.575751,1606.233045,-558.6,550.071008354012,616.647899,-1513.389,1507.39,853.537285645987,DK1,0
1149.962452,2018-01-02T01:00:00+00:00,0.1529,2018-01-02T02:00:00,132.720702,1108.030291,558.6,138.100662645988,425.866472,-912.7142,593.1,214.288815354012,DK2,0
1712.171922,2018-01-02T02:00:00+00:00,4.464242,2018-01-02T03:00:00,262.588779,1608.874522,-488.5,486.954430277538,621.631737,-1487.052,1526.9,789.648975722462,DK1,0
1150.035769,2018-01-02T02:00:00+00:00,0,2018-01-02T03:00:00,131.964179,1111.585606,488.5,103.694040722462,435.108811,-770.4073,593.025,168.151038277538,DK2,0
1753.835816,2018-01-02T03:00:00+00:00,21.924905,2018-01-02T04:00:00,268.14085,1672.395015,-581.5,496.688330652711,611.650118,-994.305,1190.86,762.30151734729,DK1,0
1177.843281,2018-01-02T03:00:00+00:00,4.2489,2018-01-02T04:00:00,118.016429,1138.26789,581.5,78.7281993472894,428.955406,-743.2113,593.025,120.829546652711,DK2,0
1862.900945,2018-01-02T04:00:00+00:00,9.324046,2018-01-02T05:00:00,285.789541,1804.569544,-580.2,419.449082220117,676.245239,-524.551,851.44,734.728082779883,DK1,0
1259.463277,2018-01-02T04:00:00+00:00,0.1825,2018-01-02T05:00:00,117.945833,1221.567392,580.2,62.2986747798825,437.376881,-640.8836,593.4,109.125488220117,DK2,0
2190.584879,2018-01-02T05:00:00+00:00,4.455037,2018-01-02T06:00:00,306.019787,2139.659629,-550.7,390.590011232301,778.525191,-211.885,725.58,752.454889767699,DK1,0
1471.675855,2018-01-02T05:00:00+00:00,0,2018-01-02T06:00:00,118.69385,1434.856286,550.7,63.3420437676986,480.526633,-441.1124,577.5,122.025728232301,DK2,0
2605.476262,2018-01-02T06:00:00+00:00,4.773532,2018-01-02T07:00:00,382.308243,2541.203662,-139.1,459.989451055224,992.400121,604.282,-450.27,755.866446944775,DK1,0
1686.289619,2018-01-02T06:00:00+00:00,0,2018-01-02T07:00:00,144.168259,1662.694049,139.1,75.8541299447754,547.044581,498.6522,156.825,124.645449055225,DK2,0
2880.074828,2018-01-02T07:00:00+00:00,2.556351,2018-01-02T08:00:00,580.671634,2786.457778,-391.1,432.487767044309,1212.950212,1419.511,-1112.91,738.464214955691,DK1,0
1817.949779,2018-01-02T07:00:00+00:00,0,2018-01-02T08:00:00,208.698008,1792.341055,391.1,76.1559869556913,630.929659,658.3063,-277.275,130.034825044309,DK2,0
3249.844121,2018-01-02T16:00:00+00:00,2.443525,2018-01-02T17:00:00,654.190826,3137.301721,-497.9,339.680524667855,1284.557733,2123.624,-1289.19,634.881037332145,DK1,0
2155.867426,2018-01-02T16:00:00+00:00,0,2018-01-02T17:00:00,269.275409,2116.738789,497.9,100.667259332145,663.924591,1018.397684,-582.45,188.152482667855,DK2,0
3102.823805,2018-01-02T17:00:00+00:00,2.49926,2018-01-02T18:00:00,637.625919,2996.164005,-406.6,415.437416638974,1323.720335,1787.905,-1288.68,633.415134361026,DK1,0
2101.955426,2018-01-02T17:00:00+00:00,0.9259,2018-01-02T18:00:00,271.740962,2065.376882,406.6,146.419651361026,662.383079,922.4165,-530.85,223.245233638974,DK2,0
2862.238646,2018-01-02T18:00:00+00:00,2.620359,2018-01-02T19:00:00,642.512646,2779.347346,-130,530.709636453399,1040.812543,1220.231,-1100.61,658.582820546601,DK1,0
1943.901561,2018-01-02T18:00:00+00:00,0,2018-01-02T19:00:00,270.12196,1914.465364,130,156.699039546601,603.080673,910.0196,-320.475,194.455288453399,DK2,0
2638.313658,2018-01-02T19:00:00+00:00,0.863867,2018-01-02T20:00:00,563.989867,2576.887158,71.5,536.192482120794,692.50354,492.49,-462.17,743.807768879206,DK1,0
1783.127631,2018-01-02T19:00:00+00:00,0,2018-01-02T20:00:00,257.683911,1757.88362,-71.5,149.281873879206,569.369197,433.0084,238.2,207.084249120794,DK2,0
2470.306072,2018-01-02T20:00:00+00:00,0.621835,2018-01-02T21:00:00,469.863486,2414.654772,-389.8,565.643300438139,533.461009,-123.146,592.35,821.934276561861,DK1,0
1663.958087,2018-01-02T20:00:00+00:00,0,2018-01-02T21:00:00,200.266214,1625.988573,389.8,146.007735561861,533.909114,-402.2133,584.025,212.163323438139,DK2,0
2290.892471,2018-01-02T21:00:00+00:00,0.507934,2018-01-02T22:00:00,425.161314,2230.571721,-580.6,694.543059504384,520.916529,-745.705,1068.18,908.396568495616,DK1,0
1526.345728,2018-01-02T21:00:00+00:00,0,2018-01-02T22:00:00,193.065441,1479.442012,580.6,201.149279495616,497.910993,-802.6392,593.175,263.084214504384,DK2,0
2137.611678,2018-01-02T22:00:00+00:00,0.578771,2018-01-02T23:00:00,345.721871,2053.279228,-591.4,766.675716371188,462.339306,-1426.167,1462.78,1117.66178462881,DK1,0
1393.076762,2018-01-02T22:00:00+00:00,0,2018-01-02T23:00:00,189.653337,1343.350861,591.4,197.044523628812,482.8566,-948.2297,593.1,287.252001371188,DK2,0
2048.126246,2018-01-02T23:00:00+00:00,11.866244,2018-01-03T00:00:00,246.92107,1947.457996,-591.4,783.052699116995,442.844458,-1726.15,1600.3,1292.558018883,DK1,0
1315.434534,2018-01-02T23:00:00+00:00,5.8704,2018-01-03T00:00:00,125.982319,1265.368267,591.4,185.623049883004,431.026914,-917.7993,592.8,306.401551116996,DK2,0
2127.265814,2018-01-03T00:00:00+00:00,122.605503,2018-01-03T01:00:00,230.081331,2007.693264,-591.5,871.385023359125,415.843418,-1862.432,1528.45,1535.43804164087,DK1,0
1280.289868,2018-01-03T00:00:00+00:00,5.746,2018-01-03T01:00:00,116.391725,1220.652726,591.5,225.879402640875,421.009794,-1065.4555,592.95,398.014446359125,DK2,0
2166.799513,2018-01-03T01:00:00+00:00,167.361529,2018-01-03T02:00:00,227.970849,2040.322763,-577.8,905.512800528442,365.784986,-2063.699,1485.64,1823.38987747156,DK1,0
1262.449228,2018-01-03T01:00:00+00:00,6.0218,2018-01-03T02:00:00,113.97738,1196.492773,577.8,247.758376471558,447.419315,-1216.7306,593.325,498.899756528442,DK2,0
2209.8466,2018-01-03T02:00:00+00:00,197.270005,2018-01-03T03:00:00,216.906794,2082.027699,-425.9,618.333090045606,388.949905,-2117.768,1532.33,1996.99481095439,DK1,0
1279.365798,2018-01-03T02:00:00+00:00,14.4201,2018-01-03T03:00:00,102.820764,1214.319207,425.9,200.748847954394,408.50918,-1100.51,593.55,648.347006045606,DK2,0
2295.83863,2018-01-03T03:00:00+00:00,211.103292,2018-01-03T04:00:00,219.314101,2163.39968,-431.3,614.949923944854,410.184192,-2221.924,1494.21,2210.40441305515,DK1,0
1312.755185,2018-01-03T03:00:00+00:00,14.4767,2018-01-03T04:00:00,103.292883,1245.695894,431.3,196.723485055146,410.789935,-1129.9381,593.475,707.111981944854,DK2,0
2451.372105,2018-01-03T04:00:00+00:00,202.215057,2018-01-03T05:00:00,242.412408,2319.548954,-567,615.560632017169,410.235539,-2092.993,1528.22,2314.93652598283,DK1,0
1419.024112,2018-01-03T04:00:00+00:00,10.2403,2018-01-03T05:00:00,113.907355,1349.47325,567,196.807395982831,404.857536,-1197.156,593.475,740.132825017169,DK2,0
2668.308569,2018-01-03T05:00:00+00:00,38.532085,2018-01-03T06:00:00,302.655105,2531.337819,-563.5,927.543286581713,418.875128,-2247.796,1474.65,2355.88104941829,DK1,0
1637.755575,2018-01-03T05:00:00+00:00,0.4925,2018-01-03T06:00:00,136.156297,1570.678495,563.5,267.385846418287,430.754926,-1032.8788,593.7,679.137305581713,DK2,0
3055.690912,2018-01-03T06:00:00+00:00,7.18449,2018-01-03T07:00:00,367.530213,2919.885812,-575.4,861.407822312771,689.473065,-2127.6,1560.4,2279.87981168723,DK1,0
1875.398873,2018-01-03T06:00:00+00:00,0,2018-01-03T07:00:00,191.695467,1809.903635,575.4,257.350216687229,457.053942,-880.7771,593.55,681.126347312771,DK2,0
3251.057893,2018-01-03T07:00:00+00:00,0.894425,2018-01-03T08:00:00,372.833101,3118.057193,-456.2,819.080615363955,876.414242,-1929.486,1464.52,2103.89593463604,DK1,0
1997.15604,2018-01-03T07:00:00+00:00,0,2018-01-03T08:00:00,237.774849,1933.6575,456.2,261.130920636045,477.749845,-700.0672,593.625,670.742625363955,DK2,0
2040.738421,2018-01-03T08:00:00+00:00,0,2018-01-03T09:00:00,255.023242,1979.945359,289.5,268.708378309588,507.23135,-487.0593,593.25,614.084750690412,DK2,0
3087.283292,2018-01-03T15:00:00+00:00,0.829423,2018-01-03T16:00:00,441.349472,3029.513942,0.2,162.036631255746,1125.79048,-245.286,1452.7,150.492708744254,DK1,0
2062.24747,2018-01-03T15:00:00+00:00,0,2018-01-03T16:00:00,232.037874,2025.00345,-0.2,203.109374744254,439.551101,405.8598,593.25,188.639320255746,DK2,0
3274.39666,2018-01-03T16:00:00+00:00,0.743569,2018-01-03T17:00:00,425.557599,3222.34011,-7.7,141.692946436369,1153.964364,-30.306,1446.43,144.757750563631,DK1,0
2200.022743,2018-01-03T16:00:00+00:00,0,2018-01-03T17:00:00,234.84053,2163.064776,7.7,153.195022563631,477.995175,576.3084,593.475,156.508615436369,DK2,0
3122.401442,2018-01-03T17:00:00+00:00,0.545261,2018-01-03T18:00:00,423.055312,3075.168742,-140.1,99.140077440137,1141.052075,-32.948,1430.99,201.211977559863,DK1,0
2127.410297,2018-01-03T17:00:00+00:00,0,2018-01-03T18:00:00,233.71936,2091.403623,140.1,28.549041559863,503.494145,570.5054,593.1,57.942350440137,DK2,0
2920.399699,2018-01-03T18:00:00+00:00,0.611456,2018-01-03T19:00:00,423.503287,2873.503049,-1.1,119.47747787868,878.435381,-162.198,1454.7,207.58155312132,DK1,0
1988.449272,2018-01-03T18:00:00+00:00,0,2018-01-03T19:00:00,234.804655,1952.959736,1.1,26.7853291213204,521.797847,564.3243,593.1,46.5371408786796,DK2,0
2730.031163,2018-01-03T19:00:00+00:00,0.601884,2018-01-03T20:00:00,398.547317,2676.851013,132.2,248.523237774927,686.95008,-363.216,1457.79,169.236528225073,DK1,0
1844.718984,2018-01-03T19:00:00+00:00,0,2018-01-03T20:00:00,235.13513,1811.674678,-132.2,112.825269225073,536.727116,422.376,593.025,76.8304687749274,DK2,0
2556.620655,2018-01-03T20:00:00+00:00,0.650504,2018-01-03T21:00:00,387.467176,2497.077605,-141.4,373.298753533866,604.934782,-367.151,1494.62,204.850943466134,DK1,0
1714.95061,2018-01-03T20:00:00+00:00,0,2018-01-03T21:00:00,193.936112,1681.575171,141.4,90.2399294661336,534.648421,112.1812,593.025,49.5199475338664,DK2,0
2366.538755,2018-01-03T21:00:00+00:00,0.505118,2018-01-03T22:00:00,355.412544,2306.362805,-291.2,424.873846964557,569.525725,-487.698,1484.08,311.544639035443,DK1,0
1565.507725,2018-01-03T21:00:00+00:00,0,2018-01-03T22:00:00,192.092064,1530.663691,291.2,79.1752270354433,527.816901,-175.9328,593.1,58.0563329645568,DK2,0
2187.717438,2018-01-03T22:00:00+00:00,0.527635,2018-01-03T23:00:00,342.970957,2113.812988,-163.3,421.630454679201,578.629658,-948.686,1481.35,475.122368320799,DK1,0
1428.098591,2018-01-03T22:00:00+00:00,0,2018-01-03T23:00:00,193.537287,1395.1347,163.3,31.6587613207986,511.19406,-100.3668,593.1,35.6752826792014,DK2,0
2070.721721,2018-01-03T23:00:00+00:00,0.51236,2018-01-04T00:00:00,336.169354,1982.211671,69.5,425.519837288612,550.51176,-1330.291,1541.71,477.601769711388,DK1,0
1335.443893,2018-01-03T23:00:00+00:00,0,2018-01-04T00:00:00,181.140839,1303.762036,-69.5,39.2484557113877,535.008488,12.9188,592.575,44.0523102886123,DK2,0
2022.772691,2018-01-04T00:00:00+00:00,0.476838,2018-01-04T01:00:00,331.034523,1926.908291,285.5,408.20253366408,547.254279,-1559.778,1458.46,552.09935533592,DK1,0
1277.371431,2018-01-04T00:00:00+00:00,0,2018-01-04T01:00:00,176.879751,1246.637417,-285.5,69.0682973359197,523.850992,107.1566,592.5,93.4157906640803,DK2,0
1996.829329,2018-01-04T01:00:00+00:00,0.477163,2018-01-04T02:00:00,331.347412,1900.955329,250.5,452.529607268675,555.022114,-1661.458,1498.2,570.688195731325,DK1,0
1257.242504,2018-01-04T01:00:00+00:00,0,2018-01-04T02:00:00,175.012813,1217.410087,-250.5,183.539260731325,509.184808,-183.957,592.5,231.462622268675,DK2,0
2002.443594,2018-01-04T02:00:00+00:00,0.515543,2018-01-04T03:00:00,335.075565,1903.111494,180.1,465.97262472283,557.708313,-1680.994,1537.35,607.23109127717,DK1,0
1268.136016,2018-01-04T02:00:00+00:00,0,2018-01-04T03:00:00,174.47334,1218.867776,-180.1,252.64118627717,449.180243,-349.9375,592.65,329.22874672283,DK2,0
2043.052313,2018-01-04T03:00:00+00:00,0.47035,2018-01-04T04:00:00,340.642008,1956.276963,-19.4,455.004616452083,523.417883,-1440.984,1492.43,691.941805547917,DK1,0
1286.897723,2018-01-04T03:00:00+00:00,0,2018-01-04T04:00:00,172.997136,1234.587442,19.4,251.212215547917,438.763764,-570.1528,592.65,382.027407452083,DK2,0
2174.036718,2018-01-04T04:00:00+00:00,0.576989,2018-01-04T05:00:00,344.525446,2105.117868,-497.4,425.266514325431,548.984919,-859.463,1505.74,706.382838674569,DK1,0
1392.362406,2018-01-04T04:00:00+00:00,0,2018-01-04T05:00:00,172.868172,1336.568367,497.4,219.838141674569,461.798803,-917.2767,592.575,365.158989325431,DK2,0
2554.110178,2018-01-04T05:00:00+00:00,0.634591,2018-01-04T06:00:00,349.360087,2492.505228,-428.9,377.85985986557,594.323491,-249.728,1250.85,660.34474013443,DK1,0
1630.621357,2018-01-04T05:00:00+00:00,0,2018-01-04T06:00:00,173.492107,1581.268321,428.9,209.38907413443,478.390776,-593.9772,568.5,365.92659986557,DK2,0
3015.338782,2018-01-04T06:00:00+00:00,28.720381,2018-01-04T07:00:00,411.503383,2965.529882,-81.7,329.765895713463,866.026168,376.431,562.12,551.192335286537,DK1,0
1884.294225,2018-01-04T06:00:00+00:00,10.3021,2018-01-04T07:00:00,190.211746,1851.694647,81.7,209.616107286538,491.426569,548.5237,12.45,350.366102713463,DK2,0
1986.785628,2018-01-04T07:00:00+00:00,0.0097,2018-01-04T08:00:00,241.367558,1947.480124,41,210.165101358539,548.685343,944.3676,-358.8,360.000025641461,DK2,0
3349.270167,2018-01-04T16:00:00+00:00,0.373033,2018-01-04T17:00:00,759.7052,3243.749467,152.1,22.1493395990304,1419.234504,2230.706,-1312.17,77.5451234009696,DK1,0
2220.548466,2018-01-04T16:00:00+00:00,0,2018-01-04T17:00:00,297.469643,2189.085057,-152.1,20.7680334009696,639.719037,933.3076,408.675,72.7091525990304,DK2,0
3190.056916,2018-01-04T17:00:00+00:00,0.282539,2018-01-04T18:00:00,768.067125,3090.846816,70.1,19.4726523053062,1416.227603,2213.441,-1361.06,63.8085356946938,DK1,0
2146.837843,2018-01-04T17:00:00+00:00,0,2018-01-04T18:00:00,267.481607,2119.972631,-70.1,21.1247436946938,649.292737,909.4416,300.375,69.2221553053061,DK2,0
2990.987817,2018-01-04T18:00:00+00:00,0.279632,2018-01-04T19:00:00,766.719137,2890.907467,-168.2,21.5660968897232,1362.566841,2261.742,-1324.15,70.7437421102768,DK1,0
1995.667427,2018-01-04T18:00:00+00:00,0,2018-01-04T19:00:00,262.419948,1971.447163,168.2,19.0288901102768,635.228002,880.4697,-32.1,62.4208868897232,DK2,0
2794.62075,2018-01-04T19:00:00+00:00,0.326286,2018-01-04T20:00:00,686.11371,2692.988,53.7,29.7735663036861,1051.653288,2213.104,-1322.49,82.7661856963139,DK1,0
1855.043334,2018-01-04T19:00:00+00:00,0,2018-01-04T20:00:00,250.090259,1832.224903,-53.7,21.7185646963139,580.137258,863.8228,132.6,60.3744523036861,DK2,0
2608.034356,2018-01-04T20:00:00+00:00,0.305209,2018-01-04T21:00:00,562.166759,2509.619506,-500.9,39.6889167025849,782.677501,2084.386,-420.25,60.2651792974151,DK1,0
1727.467331,2018-01-04T20:00:00+00:00,0,2018-01-04T21:00:00,194.448374,1693.470835,500.9,39.2257832974151,490.796734,-113.8155,556.35,59.5619397025849,DK2,0
2402.193563,2018-01-04T21:00:00+00:00,0.282412,2018-01-04T22:00:00,472.145151,2322.181763,-587.9,50.2764731107039,583.556561,1726.594,113.78,43.7413778892961,DK1,0
1566.22525,2018-01-04T21:00:00+00:00,0,2018-01-04T22:00:00,188.01169,1542.286986,587.9,62.3283378892961,482.923219,58.4603,132.375,54.2267031107039,DK2,0
2178.363786,2018-01-04T22:00:00+00:00,0.412544,2018-01-04T23:00:00,432.699888,2119.333586,-589.1,57.8095446079533,479.727738,975.589,775.27,46.3676153920467,DK1,0
1437.738817,2018-01-04T22:00:00+00:00,0,2018-01-04T23:00:00,187.422363,1401.261763,589.1,76.3762873920467,475.620023,-525.4894,573.45,61.2595436079533,DK2,0
2114.133107,2018-01-04T23:00:00+00:00,76.887436,2018-01-05T00:00:00,361.914114,2063.210657,-483.5,65.1224077308074,455.219631,173.386,1466.47,75.5209542691926,DK1,0
